new_la_code,time_period,old_la_code,la_name,population_0_16,population_0_16_lower,population_0_16_upper,population_5_16,population_5_16_lower,population_5_16_upper,referrals_n,rereferrals_n,referrals_nfa_n,referrals_nin_n,children_referred_n,children_rereferred_n,pc_referrals_rereferral,pc_referalls_nfa,pc_referrals_nin,pc_children_rereferrred,referrals_rate_10000,children_referred_rate_10000,referrals_not_reref_rate_10000,send_statem_n,ehcp_n,sendst_or_ehcp_n,send_statem_rate_10000,ehcp_rate_10000,send_or_ehcp_rate_10000,anypoint_episodes,started_episodes,at31_episodes,any_cin_ep_rate_10000,start_cin_ep_rate_10000,at31_cin_ep_rate_10000,cpp_start,at31_cpp,cpp_start_rate10000,at31_cpp_rate10000,at31_cla,cla_start,cla_cease,at_31_cla_rate10000,cla_start_rate10000,cla_cease_rate10000,rel_pov_chil,rel_pov_rate100,clif1116_pov_chil,clif_11_16_cpov_rate,median_gppa,mean_gppa,njobs,cpih,median_gppa_adj,mean_gppa_adj,mm_ginc_ratio,gspend_cla,gspend_fss,gspend_oth,gspend_saf,gspend_yps,gspend_ss5,gspend_yjs,gspend_noncla_nonsg,sppi,gspend_pc_cla,gspend_pc_sg,gspend_pc_ncnsg,gspend_cla_pc,gspend_fss_pc,gspend_oth_pc,gspend_saf_pc,gspend_yps_pc,gspend_ss5_pc,gspend_yjs_pc,gspend_noncla_nonsg_pc,gspend_cla_percla,gspend_saf_percpp,imd19_imd,imd19_income_dep,imd19_employ_dep,imd19_edu_dep,imd19_health_dep,imd19_crime_dep,imd19_idaci,imd15_imd,imd15_income_dep,imd15_employ_dep,imd15_edu_dep,imd15_health_dep,imd15_crime_dep,imd15_idaci,n_households,tempacc_hh,rej_not_hl,hl_apps,rej_not_priority,acc_hl,rej_int_hl,homeless_any,waitlist_n,tempacc_hh_rate,rej_not_hl_rate,hl_apps_rate,rej_not_priority_rate,acc_hl_rate,rej_int_hl_rate,homeless_any_rate,waitlist_n_rate,n_lab,n_con,n_ld,n_ind,n_noc,majority
E06000001,2010,805,Hartlepool,19341,NA,NA,13707,NA,NA,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.24672974510105,NA,NA,332,NA,332,242.2120084628292,NA,242.2120084628292,1725,918,804,891.8876997052893,474.6393671475105,415.69722351481306,117,134,60.4932526756631,69.28287058580219,165,100,85,85.31099736311464,51.703634765524015,43.948089550695414,NA,NA,NA,NA,20146,22777,31,1.337402885682575,26943.318534961156,30462.02552719201,1.1305966444951852,7082803.614495799,3788717.4327731095,697663.2153361345,4090584.5829831935,3177039.356092437,5265414.915966387,1610693.4663865548,12928834.920168068,1.217436974789916,29.4,17,53.6,366.20669119982415,195.89046237387464,36.07172407508063,211.4980912560464,164.26448250309898,272.2410897040684,83.27870670526626,668.4677586561227,42926.08251209575,30526.75061927756,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2011,805,Hartlepool,19060.2789,18352.825,19734,13306.679,12834.825,13759,846,170,NA,NA,NA,NA,20.094562647754138,NA,NA,NA,443.85499521730503,NA,354.6642751381775,298,NA,298,223.94768822483806,NA,223.94768822483806,1522,717,883,798.5192703554825,376.17497821608475,463.26709311687983,100,113,52.46512945831028,59.28559628789063,167,71,72,87.61676619537818,37.2502419154003,37.774893209983404,NA,NA,5480,28.750890943154033,19737,22833,32,1.2873931623931625,25409.278846153848,29395.048076923078,1.156862745098039,8234682.952182953,4725153.846153847,943344.0748440749,4044452.1829521833,3576996.8814968816,4790212.058212059,1546939.708939709,14035706.860706862,1.2047817047817049,31.3,15.4,53.3,432.03370713441933,247.90580824889435,49.492669010424336,212.19270736653192,187.66760445970607,251.31909576685462,81.16039209372266,736.3851774858794,49309.47875558655,35791.6122385149,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,40519,NA,NA,NA,NA,NA,NA,NA,2824,NA,NA,NA,NA,NA,NA,NA,696.9569831437103,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2012,805,Hartlepool,18934.896,18191,19653,13157.9748,12650,13663,1196,205,NA,87,NA,NA,17.140468227424748,NA,7.274247491638795,NA,631.6380084685968,NA,523.3722963146986,326,NA,326,247.7584924391252,NA,247.7584924391252,1958,1105,926,1034.0695824260138,583.5785947807688,489.0441436805357,126,124,66.54380356776187,65.48755271747994,176,84,75,92.95007482481023,44.36253571184125,39.60940688557254,NA,NA,5315,28.069866346242407,20994,23831,31,1.2552083333333333,26351.84375,29912.869791666664,1.1351338477660282,7255148.033126295,4193276.3975155284,1509339.5445134577,5551442.028985508,2704333.3333333335,3293431.6770186336,1265781.5734989648,11700380.952380953,1.199792960662526,29.6,22.7,47.7,383.16281394554767,221.4575880171472,79.71205886282436,293.1857681703405,142.82271913895556,173.93450045981945,66.84914316397432,617.9268664787465,41222.4320063994,44769.69378214119,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,40777,NA,0,20,0,7,0,7,2180,NA,0,4.904725703215048,0,1.7166539961252667,0,1.7166539961252667,534.6151016504401,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2013,805,Hartlepool,18917.7542,18151.95,19647.05,13213.0404,12676,13739.05,1278,272,12,107,1165,252,21.283255086071986,0.9389671361502347,8.37245696400626,21.630901287553648,675.5558754431855,615.8236266755174,531.7755952236656,352,NA,352,266.40348424273344,NA,266.40348424273344,2055,1159,1112,1086.2811612173289,612.6520028471456,587.8076161915668,144,136,76.11897188092232,71.89014010975997,192,85,68,101.49196250789642,44.93133756859998,35.945070054879984,NA,NA,5170,27.32882532113669,20852,23297,25,1.2270875763747453,25587.23014256619,28587.45926680244,1.1172549395741416,7887605.93654043,4392811.66837257,386728.76151484135,5701283.5209826,3326341.8628454455,2057017.4002047083,1140019.4472876152,10162899.692937564,1.1862845445240533,33.2,24,42.8,416.94198228563675,232.20576934933268,20.442635918952863,301.37211112419465,175.83175189185224,108.73475669774314,60.26188073041013,537.2149138578809,41081.28091948141,41921.20236016618,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,41019,NA,0,39,0,14,0,14,2563,NA,0,9.50778907335625,0,3.4130524878714743,0,3.4130524878714743,624.8323947438992,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2014,805,Hartlepool,18794.284200000002,18039,19542.025,13150.9968,12612,13688,1246,198,21,129,1156,180,15.890850722311397,1.6853932584269662,10.353130016051363,15.570934256055363,662.9675207316487,615.0806211603418,557.6163416747736,360,NA,360,273.7435081727037,NA,273.7435081727037,2169,1096,1226,1154.074279668496,583.1560214461373,652.3259874935806,107,128,56.93220282366486,68.10581272363648,207,94,79,110.13986901400585,50.01520621892053,42.034056290369385,NA,NA,5475,29.131197239211694,20925,23737,31,1.209839357429719,25315.888554216872,28717.95682730924,1.134384707287933,8740937.562940584,3343942.5981873116,1279218.529707956,5555730.110775429,3152526.686807654,2243301.1077542803,1080799.597180262,10018988.922457201,1.1671701913393757,35.9,22.8,41.2,465.0848880395553,177.92338152401203,68.06423251319971,295.6074331777652,167.7385876078033,119.36081650581191,57.50682418542239,533.0870181508269,42226.751511790266,43404.14149043304,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,41249,5,5,54,0,27,0,27,2615,1.2121505975902447,1.2121505975902447,13.091226453974642,0,6.545613226987321,0,6.545613226987321,633.954762539698,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2015,805,Hartlepool,18735.2154,17999.975,19476.05,13230.7084,12709,13742,1198,162,NA,400,1133,151,13.52253756260434,NA,33.3889816360601,13.327449249779347,639.4375375049063,604.7435141845233,552.9693563064131,283,102,385,213.8963322629044,77.09337770606447,290.98970996896884,1938,794,1191,1034.4156491523443,423.8008387136024,635.7012580704036,146,142,77.92811391962965,75.79309709991378,163,50,87,87.00193540342215,26.68771024644851,46.436615828820415,3593,19.1777885830979,4745,25.326637023879638,21855,24777,30,1.205,26335.275,29856.285000000003,1.1336993822923818,8611370,4250053,1252879,6725677,2633248,1483520,1114958,9619700,1.159,34.5,26.9,38.5,459.63549476991864,226.84836599209848,66.87294345172033,358.9858379744062,140.5507192620801,79.1835038096226,59.51135208191948,513.4555325155216,52830.490797546016,47363.92253521127,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,41502,NA,0,99,29,45,0,74,3034,NA,0,23.8542720832731,6.9876150546961595,10.842850946942315,0,17.830466001638477,731.0491060671775,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2016,805,Hartlepool,18787.6413,18099.975,19508,13353.7616,12862.975,13865,922,97,NA,303,878,88,10.52060737527115,NA,32.86334056399132,10.022779043280181,490.74813877780394,467.3284879033751,439.11845389554037,79,361,440,59.159360760192094,270.33581309404235,329.49517385423445,1715,618,1053,912.8341193101234,328.9396418272048,560.4748266084897,144,127,76.64613013449433,67.59762866028318,208,106,63,110.71107686093625,56.42006801566943,33.53268193384126,3729,19.848154116078426,5025,26.746305828182916,22160,24872,31,1.193069306930693,26438.415841584156,29674.019801980197,1.1223826714801446,9312341.413385829,5791876.631889765,1116174.037401575,5881523.4566929145,1380462.541338583,513532.82283464575,1360986.5501968507,8802046.033464568,1.1407480314960632,38.8,24.5,36.7,495.66314710222986,308.2812014241386,59.4100142523785,313.05278628525417,73.4771608258554,27.333544143971164,72.44052238728077,468.5019206463436,44770.87217973956,46311.20832041665,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,41740,NA,5,119,40,46,6,92,3369,NA,1.1978917105893627,28.509822712026832,9.583133684714902,11.020603737422139,1.4374700527072353,22.041207474844278,807.1394345951126,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2017,805,Hartlepool,18770.3626,18081.95,19482,13438.1057,12941.975,13941,1269,127,NA,355,1198,122,10.007880220646179,NA,27.97478329393223,10.18363939899833,676.0657889475189,638.2402010710224,608.4059345768845,20,483,503,14.883050071558822,359.4256592281455,374.30870929970433,1905,909,1319,1014.897815559514,484.2740757709177,702.7035268887134,160,152,85.24076141182269,80.97872334123157,257,128,78,136.91797301774022,68.19260912945816,41.55487118826356,4356,23.20679729436873,NA,NA,22971,25066,34,1.1631274131274132,26718.199806949808,29154.951737451738,1.0912019502851422,10701417.251694094,4710731.3775411425,1232214.467570184,7203996.187802517,1037635.9825750242,680359.9273959341,872353.3823814134,7660941.755082284,1.121974830590513,41.9,28.2,30,570.1230967000123,250.96645589260712,65.64681214896638,383.7963251600966,55.28055076437491,36.24649890332615,46.47504158398162,408.1403177092745,41639.75584316768,47394.71176185866,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,41996,7,15,162,73,30,8,111,2845,1.6668254119439947,3.5717687398799884,38.575102390703876,17.382607867415942,7.143537479759977,1.9049433279359937,26.431088675111916,677.4454709972379,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2018,805,Hartlepool,18794.6454,18086,19513,13536.8162,13037,14051,1230,192,NA,215,1170,175,15.609756097560975,NA,17.479674796747968,14.957264957264957,654.4417166817097,622.5177305021141,552.2849609070038,5,504,509,3.6936307076401027,372.31797533012235,376.0116060377625,2201,1012,1365,1171.0782263548317,538.4512335625124,726.2706855857998,183,169,97.36815784776657,89.91922773919426,278,101,80,147.91446929879294,53.738710068985924,42.56531490612747,4807,25.57643359421934,NA,NA,22322,25985,34,1.1367924528301887,25375.48113207547,29539.551886792455,1.1640981990861035,11635917.1121673,4906337.851711026,1189040.3545627375,7661004.322243346,642523.3792775666,556996.4505703421,719906.4600760456,7294898.036121673,1.1017110266159695,43.8,28.8,27.4,619.108095126248,261.0497696174159,63.26484641007047,407.6163268418645,34.186512466873495,29.63591165015234,38.30380647011545,388.13704014451224,41855.816950242086,45331.38652214997,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,42204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2019,805,Hartlepool,18886.1452,18211,19593,13684.0752,13189,14188,1263,208,0,275,1165,190,16.468725257323833,0,21.773555027711797,16.30901287553648,668.7441966717486,616.8543065103619,558.6105522475809,NA,585,585,NA,427.50422768796244,427.50422768796244,2287,988,1396,1210.9405999907276,523.1348110147961,739.1661904622019,158,129,83.6592106683581,68.30403908998858,285,111,106,150.9042724081143,58.773242937897145,56.125799562316196,4777,25.29367401030042,NA,NA,22890,25395,36,1.1178107606679035,25586.68831168831,28386.80426716141,1.1094364351245085,12850604.94183865,5208615.583489682,1128722.484052533,8382282.668855536,510991.79268292687,433271.3836772984,717451.4427767355,7281601.24390244,1.0872420262664166,45.1,29.4,25.5,680.4249785095717,275.7902964491495,59.76457726548312,443.8323744781723,27.056436730293004,22.941229090905136,37.98824138960531,385.55253953583076,45089.84190118824,64978.935417484776,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,42406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2020,805,Hartlepool,18866.9019,18200,19497.025,13728.4384,13251,14171,1554,280,NA,272,1399,235,18.01801801801802,NA,17.503217503217503,16.79771265189421,823.6646420470337,741.5101893332047,675.2565984349555,NA,610,610,NA,444.333129687933,444.333129687933,2602,1279,1396,1379.1347481379548,677.9067420708855,739.9201031516467,232,185,122.96666470715046,98.05531452940876,311,144,121,164.83893415484394,76.32413671478305,64.13347598950519,5583,29.591503838794008,NA,NA,22965,25546,28,1.1065197428833793,25411.225895316806,28267.153351698806,1.1123884171565426,13620537.812093025,4987318.23627907,1158292.7404651165,8433712.011162791,468942.1813953489,394361.8790697675,736307.848372093,7008915.037209303,1.078139534883721,46.9,29,24.1,721.9276320132361,264.3421936846489,61.39284269375018,447.01096427298387,24.85528275288,20.90231248140255,39.02643116897179,371.49263161268163,43795.94151798401,45587.632492771845,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,42611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2021,805,Hartlepool,18732.381,18657.975,18809.025,13763.2546,13702.975,13826.025,1512,350,NA,116,1336,298,23.14814814814815,NA,7.671957671957672,22.305389221556887,807.1584706717208,713.2035164136369,620.3162320903039,NA,710,710,NA,515.8663562032776,515.8663562032776,2765,1394,1438,1476.053684793193,744.1659445214145,767.6546830859354,267,245,142.53393628925227,130.78956700699177,346,135,100,184.70689871191493,72.06772059568935,53.38349673754767,5802,30.973104807125157,NA,NA,24421,25368,32,1.0797491039426523,26368.552867383514,27391.075268817203,1.0387781008148724,14589856.227066305,4660740.0708446875,84214.3505903724,12218029.572207086,449138.29064486834,107123.81198910082,729538.3923705723,5301216.524069029,1.052679382379655,45.4,38.1,16.5,778.8575422988836,248.80660236649507,4.4956565099958405,652.2411418071779,23.976572473348064,5.718643667833834,38.94531038903022,282.9974750176728,42167.21452909336,49869.50845798811,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,42808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000001,2022,805,Hartlepool,18632.04,17851.95,19730,13805.4286,13245.975,14586,1970,421,NA,291,1736,354,21.37055837563452,NA,14.771573604060913,20.391705069124423,1057.3184686164261,931.7283561005665,831.363608064388,NA,740,740,NA,536.0210258158882,536.0210258158882,3086,1678,1387,1656.286697538219,900.5991829128749,744.4166070918697,225,180,120.7597235729421,96.60777885835367,308,97,140,165.30664382429404,52.0608586070017,75.1393835564973,5074,27.232659440404806,NA,NA,24537,25602,29,1,24537,25602,1.0434038391001346,15355115,8537824,0,8511028,464070,123167,780574,9125061,1,46.5,25.8,27.7,824.1241968136608,458.23345162419145,0,456.79528382292006,24.907095519331214,6.61049461035936,41.89417798587809,489.751041753882,49854.26948051948,47283.48888888889,35.037,0.228,0.185,30.255,0.869,0.566,0.283,33.178,0.239,0.211,30.51,0.929,0.078,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,No Dominant Majority Over Time
E06000002,2010,806,Middlesbrough,29760,NA,NA,20590,NA,NA,2319,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.233870967742,NA,NA,722,NA,722,350.6556580864497,NA,350.6556580864497,3847,2115,2202,1292.6747311827958,710.6854838709678,739.9193548387096,308,341,103.49462365591398,114.58333333333333,325,185,145,109.20698924731184,62.163978494623656,48.723118279569896,NA,NA,NA,NA,16887,18914,43,1.337402885682575,22584.722530521645,25295.638179800226,1.1200331616036003,15834388.265756303,4036453.6827731095,1368119.149159664,9211447.1197479,7011779.55882353,9651840.336134454,3876655.3403361347,22068192.726890758,1.217436974789916,33.6,19.6,46.8,532.0694981772951,135.63352428673082,45.971745603483335,309.5244327872278,235.61087227229604,324.3225919400018,130.26395632849915,741.538734102512,48721.19466386555,27013.041406885335,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,3,Labour
E06000002,2011,806,Middlesbrough,29876.7758,28758,30998,20387.8666,19659,21117,2326,434,NA,NA,NA,NA,18.658641444539985,NA,NA,NA,778.5311291856333,NA,633.2677972567576,701,NA,701,343.83195346196743,NA,343.83195346196743,3458,1338,2316,1157.420741497816,447.83948875768584,775.1840478047836,254,254,85.01586707358162,85.01586707358162,331,171,163,110.78839370612407,57.23509161252935,54.55742650784962,NA,NA,9725,32.55036642876304,16628,18970,41,1.2873931623931625,21406.773504273508,24421.848290598293,1.140846764493625,18348825.363825366,4382995.841995843,1090327.442827443,8443110.187110187,5552838.877338878,9811742.203742204,4009513.513513514,20837904.36590437,1.2047817047817049,38.5,17.7,43.7,614.1501173572206,146.70243775085808,36.49414682917167,282.5977690373868,185.85803617199142,328.4069964384244,134.20168027346224,697.4616171904456,55434.517715484486,33240.591287835385,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,57278,NA,NA,NA,NA,NA,NA,NA,4511,NA,NA,NA,NA,NA,NA,NA,787.562414888788,9,0,0,0,3,Labour
E06000002,2012,806,Middlesbrough,29968.2204,28540,31427.1,20334.9087,19351,21333,2426,419,13,1040,NA,NA,17.271228359439405,0.5358615004122012,42.86892003297609,NA,809.5242118547686,NA,669.7094366003796,682,NA,682,335.3838515144157,NA,335.3838515144157,3591,1373,2355,1198.2693506885714,458.15199623932295,785.832448028846,265,254,88.42700582914827,84.75645087020249,351,197,184,117.12407187181526,65.73630244657437,61.398373858729364,NA,NA,9665,32.2508306165554,18188,20366,42,1.2552083333333333,22829.729166666664,25563.572916666664,1.1197492852430173,22746874.74120083,3156655.2795031057,1093011.387163561,8608514.492753623,4910752.587991719,5597034.161490683,2725929.606625259,14757453.416149069,1.199792960662526,49.3,18.7,32,759.0332171075742,105.3334244532954,36.47234879397647,287.25477782303096,163.8653387637165,186.76564997135046,90.96067668486778,492.4367619823388,64805.91094359211,33891.789341549695,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,57661,36,57,146,0,62,0,62,4487,6.243388078597319,9.885364457779088,25.32040720764468,0,10.752501690917605,0,10.752501690917605,778.1689530185047,9,0,0,0,3,Labour
E06000002,2013,806,Middlesbrough,30162.9842,28697,31610,20402.9893,19413,21406,2215,339,6,880,2052,296,15.30474040632054,0.27088036117381487,39.729119638826184,14.42495126705653,734.3437855197366,680.3040396778779,621.9543754559935,735,NA,735,360.2413299310018,NA,360.2413299310018,3560,1329,2485,1180.2545717608407,440.60627131184185,823.8574749510362,295,272,97.8019940082719,90.17675379745748,360,191,189,119.35158590839961,63.32264696806757,62.65958260190979,NA,NA,9560,31.694476702341674,17380,19661,46,1.2270875763747453,21326.782077393073,24125.76883910387,1.1312428078250865,24143263.05015353,3673923.234390993,111510.747185261,8904251.791197544,4759373.592630502,4547028.659160696,2740317.297850563,13091836.233367452,1.1862845445240533,52.3,19.3,28.4,800.4268705665248,121.80237903618944,3.6969401451087522,295.20460350198186,157.78855172527994,150.74863378938136,90.8503376085236,434.03650469595954,67064.6195837598,32736.219820579205,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,58054,20,71,151,0,62,0,62,4938,3.4450683846074344,12.229992765356393,26.010266303786132,0,10.679711992283046,0,10.679711992283046,850.5873841595755,9,0,0,0,3,Labour
E06000002,2014,806,Middlesbrough,30248.1775,28819,31724.025,20416.5926,19457,21399.025,2456,370,12,924,2271,336,15.065146579804562,0.4885993485342019,37.62214983713355,14.795244385733158,811.9497447408195,750.7890351410427,689.6283255412661,746,NA,746,365.3890806441423,NA,365.3890806441423,3910,1520,2197,1292.6398623520374,502.50961400897626,726.3247513011321,301,235,99.51012751098806,77.69063111322988,353,197,206,116.70124588497934,65.12789076300547,68.10327663542704,NA,NA,10015,33.10943279144669,16618,20402,43,1.209839357429719,20105.110441767072,24683.14257028113,1.2277048983030447,24768518.63041289,3501510.5740181273,147063.44410876135,8702420.946626386,4637167.17019134,3765291.037260826,2965779.4561933535,12051032.225579055,1.1671701913393757,54.4,19.1,26.5,818.8433379304552,115.75938993409197,4.861894377231863,287.7006704495299,153.30401873604913,124.47993064246023,98.04820327417589,398.4052336898332,70165.77515697703,37031.57849628249,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,58413,NA,62,166,0,95,0,95,5412,NA,10.61407563384863,28.418331535788266,0,16.26350298734871,0,16.26350298734871,926.5060859740126,9,0,0,0,3,Labour
E06000002,2015,806,Middlesbrough,30368.2274,28933.975,31784.025,20584.1015,19615,21555.025,2083,324,NA,387,1972,298,15.55448871819491,NA,18.5789726356217,15.111561866125761,685.9142526046812,649.3628930083684,579.223797566795,762,7,769,370.1886137706812,3.4006828036676753,373.5892965743489,3781,1694,2069,1245.051266969899,557.819848253639,681.3041712141553,267,231,87.9208379478876,76.06634294367804,360,176,169,118.54495004209565,57.95530890946898,55.65026821420601,7067,23.271032276319165,8930,29.40573344099761,18732,21330,46,1.205,22572.06,25702.65,1.1386931454196028,25161890,3617239,146034,6663091,4056500,861137,2044476,8680910,1.159,62.1,16.4,21.4,828.5597202818627,119.11261570703333,4.8087758984576094,219.40994158914918,133.57710829048915,28.3565118456667,67.32286257840654,285.8550117416468,69894.13888888889,28844.549783549784,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,58752,NA,37,77,0,37,0,37,6523,NA,6.2976579520697165,13.105936819172113,0,6.2976579520697165,0,6.2976579520697165,1110.2600762527234,9,0,0,0,3,Labour
E06000002,2016,806,Middlesbrough,30542.9332,29254,31826.15,20991.8305,20123,21888.15,2415,306,141,789,2250,285,12.670807453416149,5.838509316770186,32.67080745341615,12.666666666666668,790.6902667750326,736.667950411521,690.5034255190658,695,195,890,331.0811794140583,92.89328055502354,423.9744599690818,3306,1485,2130,1082.410775137995,486.2008472716039,697.3789930562399,300,250,98.2223933882028,81.851994490169,382,182,161,125.06984758097825,59.58825198884304,52.71268445166884,7928,25.956904492722394,9455,30.95642431618192,18687,21283,43,1.193069306930693,22294.88613861386,25392.09405940594,1.1389201048857496,25878999.575787406,3502868.7431102367,141099.12401574806,7346816.584645671,3385954.6181102367,2681361.32972441,2401510.741141733,9711283.814960632,1.1407480314960632,60.3,17.1,22.6,847.2990922753747,114.68671722433773,4.619697888601873,240.54063624267988,110.85885549820856,87.78990911470186,78.62737758080593,317.95517972585003,67746.07218792515,29387.26633858268,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,59095,NA,44,96,0,45,0,45,6479,NA,7.445638378881462,16.245029190286825,0,7.61485743294695,0,7.61485743294695,1096.3702512902953,9,0,0,0,3,Labour
E06000002,2017,806,Middlesbrough,30817.2157,29520,32148,21247.5261,20365,22154,2497,466,255,897,2254,389,18.662394873848616,10.212254705646776,35.92310772927513,17.258207630878438,810.2613890585839,731.4093596067473,659.0472091221401,438,582,1020,206.1416458267111,273.9142417149449,480.055887541656,3174,1345,2074,1029.9437920992973,436.4443605461735,673.0004489016832,329,276,106.75850901092274,89.56032974776498,442,245,186,143.42632517576857,79.5010173485595,60.355874395232924,9581,31.089765192512182,NA,NA,18454,21824,44,1.1631274131274132,21464.353281853284,25384.092664092666,1.1826162349626097,25447530.20619555,2500362.42303969,0,8845491.365924492,2480696.4482090995,2684972.161665053,2447641.9477250725,7666031.032913843,1.121974830590513,60.6,21.1,18.3,825.7569552656098,81.13524749867945,0,287.0308418526107,80.4970985165639,87.1257217979317,79.4244999792461,248.75806781317505,57573.59775157364,32048.88176059599,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,59433,NA,55,90,0,23,0,23,2964,NA,9.254118082546734,15.143102316894653,0,3.8699039254286336,0,3.8699039254286336,498.7128363030639,9,0,0,0,3,Labour
E06000002,2018,806,Middlesbrough,31168.3733,29795.925,32533.025,21721.5323,20762.925,22680.025,2786,552,204,1001,2507,472,19.81335247666906,7.322325915290739,35.92964824120603,18.82728360590347,893.8547973563959,804.340982402184,716.7521957265573,152,985,1137,69.97664708948733,453.4670880470067,523.4437351364941,3388,1581,2231,1086.9993013077778,507.244951407201,715.7896815872647,286,266,91.759681279228,85.34292035061065,466,185,167,149.5105296367841,59.355038589710425,53.57995375395481,10476,33.61099374409765,NA,NA,19120,22878,43,1.1367924528301887,21735.471698113208,26007.53773584906,1.1965481171548118,26980450.238593154,4875727.912547529,150995.0047528517,7146524.00190114,3289717.939163498,1912077.8773764258,2159749.1264258553,10228518.733840303,1.1017110266159695,60.8,16.1,23.1,865.6354946375451,156.4319018390199,4.844494234572444,229.28767995412647,105.5466676909795,61.34673308011316,69.29296905032433,328.169796844685,57897.96188539304,26866.631586094514,40.46,0.251,0.191,38.85,1.194,0.701,0.327,40.216,0.268,0.216,40.64,1.195,0.633,0.357,59728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,3,Labour
