time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,age_group,population_estimate
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children aged 0 to 17 years,83994
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children aged 0 to 17 years,140307
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children aged 0 to 17 years,145641
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children aged 0 to 17 years,170235
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children aged 0 to 17 years,68651
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children aged 0 to 17 years,166542
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children aged 0 to 17 years,7807
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children aged 0 to 17 years,288388
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children aged 0 to 17 years,78994
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children aged 0 to 17 years,69265
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Children aged 0 to 17 years,36103
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children aged 0 to 17 years,81920
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children aged 0 to 17 years,59839
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children aged 0 to 17 years,46946
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children aged 0 to 17 years,169603
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children aged 0 to 17 years,57549
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children aged 0 to 17 years,40620
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children aged 0 to 17 years,68157
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children aged 0 to 17 years,115928
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children aged 0 to 17 years,61244
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children aged 0 to 17 years,117783
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford Borough,Children aged 0 to 17 years,40088
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children aged 0 to 17 years,135719
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children aged 0 to 17 years,62515
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children aged 0 to 17 years,311172
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children aged 0 to 17 years,271005
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children aged 0 to 17 years,57375
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children aged 0 to 17 years,170810
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children aged 0 to 17 years,51137
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children aged 0 to 17 years,39540
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children aged 0 to 17 years,152752
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children aged 0 to 17 years,43762
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children aged 0 to 17 years,28336
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children aged 0 to 17 years,51005
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children aged 0 to 17 years,124321
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children aged 0 to 17 years,106378
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children aged 0 to 17 years,284002
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children aged 0 to 17 years,24869
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children aged 0 to 17 years,340140
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children aged 0 to 17 years,64391
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children aged 0 to 17 years,68278
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children aged 0 to 17 years,144788
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children aged 0 to 17 years,44046
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children aged 0 to 17 years,37080
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children aged 0 to 17 years,42699
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children aged 0 to 17 years,50832
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children aged 0 to 17 years,261905
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children aged 0 to 17 years,35623
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children aged 0 to 17 years,174672
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children aged 0 to 17 years,34604
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children aged 0 to 17 years,39532
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children aged 0 to 17 years,35946
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children aged 0 to 17 years,36373
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Children aged 0 to 17 years,94016
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children aged 0 to 17 years,107810
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children aged 0 to 17 years,145878
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children aged 0 to 17 years,76699
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children aged 0 to 17 years,128136
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children aged 0 to 17 years,368
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children aged 0 to 17 years,43435
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children aged 0 to 17 years,52552
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children aged 0 to 17 years,30188
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children aged 0 to 17 years,110700
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children aged 0 to 17 years,58867
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children aged 0 to 17 years,50239
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children aged 0 to 17 years,25423
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children aged 0 to 17 years,105692
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children aged 0 to 17 years,50983
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children aged 0 to 17 years,1453
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children aged 0 to 17 years,63655
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children aged 0 to 17 years,36898
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children aged 0 to 17 years,60398
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children aged 0 to 17 years,42098
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children aged 0 to 17 years,28678
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children aged 0 to 17 years,62629
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children aged 0 to 17 years,68458
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children aged 0 to 17 years,86567
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children aged 0 to 17 years,65121
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children aged 0 to 17 years,70973
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children aged 0 to 17 years,63840
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children aged 0 to 17 years,47445
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children aged 0 to 17 years,63401
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children aged 0 to 17 years,92701
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children aged 0 to 17 years,56853
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children aged 0 to 17 years,77893
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children aged 0 to 17 years,75055
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children aged 0 to 17 years,94702
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children aged 0 to 17 years,81732
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children aged 0 to 17 years,84497
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children aged 0 to 17 years,68917
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children aged 0 to 17 years,58373
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children aged 0 to 17 years,57541
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children aged 0 to 17 years,73377
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children aged 0 to 17 years,64898
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children aged 0 to 17 years,38977
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children aged 0 to 17 years,47266
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children aged 0 to 17 years,76159
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children aged 0 to 17 years,45525
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children aged 0 to 17 years,47941
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children aged 0 to 17 years,67017
2017,Reporting year,National,E92000001,England,,,,,,Children aged 0 to 17 years,11866960
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children aged 0 to 17 years,527410
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children aged 0 to 17 years,1543280
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Children aged 0 to 17 years,1158480
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children aged 0 to 17 years,988740
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children aged 0 to 17 years,1282900
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children aged 0 to 17 years,1324440
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children aged 0 to 17 years,2001360
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children aged 0 to 17 years,1943860
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children aged 0 to 17 years,1096480
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children aged 0 to 17 years,737550
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children aged 0 to 17 years,1263810
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children aged 0 to 17 years,22476
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Children aged 0 to 17 years,100540
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children aged 0 to 17 years,39780
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children aged 0 to 17 years,20050
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children aged 0 to 17 years,32396
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children aged 0 to 17 years,57544
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children aged 0 to 17 years,40877
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children aged 0 to 17 years,58926
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children aged 0 to 17 years,27519
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children aged 0 to 17 years,29609
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children aged 0 to 17 years,43250
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children aged 0 to 17 years,54444
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children aged 0 to 17 years,38657
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children aged 0 to 17 years,28760
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children aged 0 to 17 years,67433
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children aged 0 to 17 years,43113
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children aged 0 to 17 years,75834
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children aged 0 to 17 years,67284
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children aged 0 to 17 years,92624
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children aged 0 to 17 years,28408
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children aged 0 to 17 years,32930
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children aged 0 to 17 years,247856
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children aged 0 to 17 years,93556
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children aged 0 to 17 years,121182
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children aged 0 to 17 years,59069
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children aged 0 to 17 years,52128
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children aged 0 to 17 years,55657
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children aged 0 to 17 years,53514
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children aged 0 to 17 years,36644
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children aged 0 to 17 years,62912
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children aged 0 to 17 years,49645
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children aged 0 to 17 years,55642
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children aged 0 to 17 years,44646
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children aged 0 to 17 years,68076
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children aged 0 to 17 years,67706
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Children aged 0 to 17 years,50185
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Children aged 0 to 17 years,141606
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Children aged 0 to 17 years,46168
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Children aged 0 to 17 years,65867
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Children aged 0 to 17 years,62638
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston Upon Hull City of,Children aged 0 to 17 years,56454
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Children aged 0 to 17 years,99815
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Children aged 0 to 17 years,166268
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Children aged 0 to 17 years,34392
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Children aged 0 to 17 years,35679
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Children aged 0 to 17 years,117596
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Children aged 0 to 17 years,56947
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Children aged 0 to 17 years,116703
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Children aged 0 to 17 years,71639
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Children aged 0 to 17 years,36524
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children aged 0 to 17 years,59670
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children aged 0 to 17 years,153099
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children aged 0 to 17 years,83778
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children aged 0 to 17 years,138410
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children aged 0 to 17 years,144653
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children aged 0 to 17 years,167948
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children aged 0 to 17 years,67939
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children aged 0 to 17 years,165481
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children aged 0 to 17 years,7765
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children aged 0 to 17 years,288082
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children aged 0 to 17 years,77584
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children aged 0 to 17 years,68811
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Children aged 0 to 17 years,35933
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children aged 0 to 17 years,81080
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children aged 0 to 17 years,59691
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children aged 0 to 17 years,46714
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children aged 0 to 17 years,168935
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children aged 0 to 17 years,57271
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children aged 0 to 17 years,40141
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children aged 0 to 17 years,67211
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children aged 0 to 17 years,114422
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children aged 0 to 17 years,60091
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children aged 0 to 17 years,116938
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford Borough,Children aged 0 to 17 years,39224
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children aged 0 to 17 years,134525
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children aged 0 to 17 years,61449
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children aged 0 to 17 years,308028
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children aged 0 to 17 years,269296
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children aged 0 to 17 years,57043
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children aged 0 to 17 years,170025
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children aged 0 to 17 years,50009
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children aged 0 to 17 years,39115
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children aged 0 to 17 years,152903
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children aged 0 to 17 years,42824
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children aged 0 to 17 years,28071
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children aged 0 to 17 years,50981
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children aged 0 to 17 years,123075
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children aged 0 to 17 years,106045
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children aged 0 to 17 years,283314
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children aged 0 to 17 years,25055
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children aged 0 to 17 years,336090
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children aged 0 to 17 years,63943
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children aged 0 to 17 years,67647
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children aged 0 to 17 years,143444
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children aged 0 to 17 years,44192
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children aged 0 to 17 years,37093
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children aged 0 to 17 years,42180
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children aged 0 to 17 years,50305
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children aged 0 to 17 years,260305
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children aged 0 to 17 years,35790
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children aged 0 to 17 years,173281
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children aged 0 to 17 years,34352
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children aged 0 to 17 years,38702
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children aged 0 to 17 years,35558
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children aged 0 to 17 years,35981
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Children aged 0 to 17 years,93960
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children aged 0 to 17 years,107044
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children aged 0 to 17 years,144720
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children aged 0 to 17 years,76861
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children aged 0 to 17 years,127004
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children aged 0 to 17 years,365
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children aged 0 to 17 years,43189
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children aged 0 to 17 years,52417
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children aged 0 to 17 years,30190
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children aged 0 to 17 years,110084
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children aged 0 to 17 years,58166
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children aged 0 to 17 years,49924
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children aged 0 to 17 years,25417
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children aged 0 to 17 years,105597
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children aged 0 to 17 years,49173
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children aged 0 to 17 years,1254
